;titulo;description;data
322;Apê11 cobra valor fixo de R$ 15 mil na venda de imóveis;"... setor completamente”, segundo Rosenburg. “Há oportunidade enorme de transformação no setor imobiliário”, diz Azevedo.
Considerando... — ... corretor também pela captação de imóveis e não só pela conclusão da venda, além de uso de marketing digital e divulgação em portais...";04/02/2020 16h20
323;Startup brasileira recebe aporte da Unbox Capital;"... havia investido na empresa, participou também dessa terceira rodada.
""Nós experimentamos em primeira mão a transformação digital do... — ... empresa que está liderando a transformação digital da agricultura"", afirmou  Luiza Helena Trajano.
Segundo Rodrigo Iafelice dos Santos...";03/02/2020 17h28
324;Liderança não está preparada para a economia digital;... de liderança. Somente 12% acreditam que possuem um gestor com a mentalidade necessária para a transformação digital e menos de 10... — A maioria dos executivos em posição de liderança diz estar preparada para comandar suas organizações na economia digital, mas na...;31/01/2020 08h02
325;Pistas para decifrar o enigma dos juros baixos;... economia global está em transformação. Enredadas por incertezas, as sociedades estão sendo levadas, em muitos casos, a poupar em vez... — ... campo proporcionados principalmente pelas maravilhas da era digital. Porém, até agora, como diz Senna, esse avanço não passa de uma...;31/01/2020 14h31
326;Instituições tradicionais realizam parcerias para enfrentar concorrência;"... áreas, analisa Guilherme Horn, diretor de estratégia digital e inovação do banco BV (antigo Banco Votorantim).
Jeferson Honorato... — ... as instituições tradicionais, apesar da capilaridade, precisam passar por uma transformação cultural, avalia Horn.
É o que tem...";31/01/2020 12h14
327;Plataformas de investimento ganham mercado;... patrimônio e ativos está imersa na transformação. Essa indústria sofreu grandes mudanças desde que a crise econômica atingiu os mercados... — ... diversificado quem detinha patrimônio elevado”, recorda Karel Luketic, sócio e diretor-executivo de marketing e conteúdo digital da XP...;31/01/2020 12h12
328;Varejistas reforçam investimentos em serviços financeiros;"Marco Stefanini, CEO da Stefanini: movimento de transformação deve-se à democratização do uso da tecnologia
Claudio Belli/Valor... — ...% da receita dos bancos ao redor do mundo. Mas o cenário tende a mudar.
Boa parte desse movimento de transformação deve-se à...";31/01/2020 18h25
329;Integração de equipamentos traz eficiência ao tratamento de câncer;A transformação digital tem permitido a inovação na saúde e melhorado as chances de cura. Recursos de imagens, combinados à...;31/01/2020 08h01
330;Relações voláteis;"... 280 milhões de interações desde que foi criada, em 2016.
Nas telecomunicações, Rodrigo Duclos, diretor de transformação digital e... — ... negativa para que seis em cada dez pessoas deixem de comprar em uma loja virtual ou cancelem um serviço digital, revela pesquisa...";31/01/2020 08h00
331;Mercado de crédito deve crescer com margens sob pressão, diz Rial, do Santander;"... fiscais.
Rial também falou sobre o processo de revolução digital vivido pelo setor financeiro. Segundo ele, o grande desafio de uma... — ... instituição como o Santander é a transformação cultural. “Temos que sair desse pseudo legado que se chama banco, com tudo de bom e...";29/01/2020 16h16
332;MRV inicia vendas totalmente digitais;"... 18 meses.
De 2014 a 2018, os investimentos da MRV em transformação digital nos processos construtivos e inovações com foco no... — ... Econômica Federal, aprovação de crédito e assinatura do contrato digital com a incorporadora. Segundo Rafael Menin, copresidente da MRV...";29/01/2020 08h01
333;Transformação digital e inflação global;"Claudio Belli/Valor
O ex-presidente do Banco Central Ilan Goldfajn disse ontem que a transformação digital tem forte impacto na... — ... papel no banco, que é o de trazer diretrizes econômicas e ajudar na transformação digital pela qual a instituição financeira e o...";29/01/2020 08h01
334;L’Oréal recorre a startups para impulsionar inovação;"...-executivo da Fábrica de Startups.
Dentro da estratégia digital da L’Oréal Brasil, a proximidade com as startups é também parte do... — ... desenvolvimento dos canais de venda digitais está a serviço de uma transformação na indústria da beleza. “Entendemos que o futuro da...";28/01/2020 08h01
335;Integrar equipes e automação é desafio nas organizações;... transformação digital precisa saber orquestrar um ecossistema diverso de opções de trabalho, que inclui, entre outros, inteligência...;27/01/2020 08h01
336;Grande banco perde fatia no ‘private’;... investimentos típicos do universo do private banking estão na raiz da transformação em curso, afirma Guilherme Vitolo, diretor-executivo... — ... estirada pegou carona no desenvolvimento da plataforma do BTG Pactual Digital, conta Pessoa, ao trazer mais velocidade para o...;27/01/2020 08h01
337;Por que Guimarães não é (nem deveria ser) exterminador de banco;... banqueiro Roberto Setubal, do Itaú Unibanco, disse que a transformação digital do setor é algo que “nos angustia todas as noites...;27/01/2020 08h01
338;Mesmo com a revolução digital, muitos jovens ainda querem ser advogados e gestores;"... profissionais. 
As grandes mudanças vistas no mundo do trabalho, conduzidas pelo desenvolvimento da tecnologia e transformação digital...";24/01/2020 17h30
339;Banco vê redução de custo com pagamento instantâneo;"... transformação digital da Abecs e vice-presidente da Visa.
Na prática, isso fará com que haja pelo menos dois sistemas de pagamentos...";21/01/2020 08h01
340;Setor de cartões desenvolve sua própria plataforma;... oferecer uma alternativa, uma outra forma de pagar”, afirma Percival Jabobá, coordenador do comitê de transformação digital da Abecs...;21/01/2020 08h01
341;Mecanismo de exportação temporária cresce 19%;...”, completou. Desde a implementação no país, o documento foi utilizado principalmente pela indústria de transformação e pelo setor de... — .... O produto hoje é físico, mas já está em andamento a implementação da versão digital. “Até 2021, deve estar funcionando em vários...;21/01/2020 13h48
342;Ministério aguarda validação de testes para resolver impasse de 5G;... que vão impulsionar o processo de transformação digital que país vai passar. Ele destaca a importância dos projetos de internet...;21/01/2020 08h00
343;Setor de cartões desenvolve sua própria plataforma de pagamentos;... oferecer uma alternativa, uma outra forma de pagar”, afirma Percival Jabobá, coordenador do comitê de transformação digital da Abecs...;21/01/2020 00h00
344;Banco vê redução de custo com pagamento instantâneo;"... comitê de transformação digital da Abecs e vice-presidente da Visa.

Na prática, isso fará com que haja pelo menos dois sistemas...";20/01/2020 23h58
345;Uma odisseia para os advogados;... de uma revolução industrial, digital e comportamental. Uma transformação geral, iminente e necessária em todos os setores da... — ... desafios para adequação da tributação à economia digital onde ganham destaques ativos intangíveis, comunicação instantânea sem...;17/01/2020 08h02
346;Pearson faz alerta sobre queda no lucro e anuncia saída de executivo;"... está muito clara, estamos em um ponto em que a transformação digital está concluída”.
Os analistas, no entanto, não compartilham...";17/01/2020 08h01
347;Governo vai continuar neste ano com revisão de normas e cargos, diz secretário;... digital para transformação do governo brasileiro”, destacou. “Estratégia de tirar Estado do cangote do cidadão, saindo daquilo que... — ... Governo Digital vai trabalhar neste ano com a regulamentação da Lei de Liberdade Econômica, aprovada em 2019 e que pelas estimativas da...;16/01/2020 13h56
348;GPA anuncia mudanças para acelerar ganhos de sinergia na América Latina;"... aceleração do processo de transformação digital”, diz o comunicado.

Jorge Faiçal, que está há 12 anos no grupo e comandava as áreas... — ...  performance operacional, acelerar a transformação digital e promover a contínua revisão e ajuste do portfólio”, segundo a empresa...";14/01/2020 13h10
349;Teles reforçam competição com bancos;... transformação digital, disse que a inciativa não faz parte do negócio principal, mas integra a estratégia de transformação e... — ... faturas pelo cliente. O processo de contratação é digital. A modalidade já funciona há cinco anos no México, onde a América Móvil...;13/01/2020 16h33
350;O que ler sobre carreira e gestão em janeiro;".... A obra virou best-seller do Wall Street Journal e traz cenas e lições inspiradas nos dilemas reais da transformação digital.
O que ler sobre carreira e gestão em dezembro...";13/01/2020 12h36
351;Tecnologia acirra briga entre teles e bancos por serviços financeiros;... oportunidade de elevar a receita. Renato Ciuchini, diretor de estratégia e transformação digital, disse que a inciativa não faz parte do... — ... é a partir de 2,85% ao mês, conforme o histórico de pagamento das faturas pelo cliente. O processo de contratação é digital. A...;12/01/2020 22h37
352;Habilidades profissionais essenciais a partir de 2020;Com a aceleração do ritmo da transformação digital nos locais de trabalho, os próximos dez anos trarão grandes desafios para os... — ... pessoas que pensam a fundo, leem muito e não evitam discussões”, disse Blathnaid Healy, diretora da CNN Digital para a Europa, Oriente...;09/01/2020 15h17
353;Curta;... desenvolve softwares para transformação digital de empresas e tem receita anual de R$ 37 milhões. O valor da aquisição é mantido em...;09/01/2020 08h01
354;Grandes bancos têm de cortar R$ 24 bi em custos;"... grandes instituições financeiras precisam agir em três frentes. Uma delas é abraçar de vez a transformação digital das operações e fazê... — ... exemplo é o do espanhol BBVA, cujo “hub digital” independente tem contribuído para a transformação do banco convencional.
Se para as...";06/01/2020 08h01
355;O drama real à frente de “The Crown”;... temporada da série ajudou a Netflix a tornar-se a plataforma digital ou canal de televisão com mais candidaturas ao Globo de Ouro... — ..., professor de estudos políticos da Universidade de Warwick, destaca a grande convulsão dos anos 70 no Reino Unido, com a transformação...;03/01/2020 08h01
356;Como as companhias estão inovando na área de treinamento;... Paulo. “O foco delas passa a ser mais estratégico”. A necessidade vem junto com a transformação digital. Em um estudo global da EY sobre... — ... liderança em 2018, 57% dos executivos de RH apontaram como maior desafio a necessidade de operar em um ambiente altamente digital...;02/01/2020 08h01
357;Novas formas de trabalho criam riscos de cibersegurança;... ganhar dinheiro, conhecimento ou derrubar sistemas. À medida que as empresas mergulham na transformação digital e em novas formas... — ... entre os empregadores de usar a segurança biométrica, como a impressão digital ou a identificação por reconhecimento facial. Há...;26/12/2019 12h24
358;Headhunters esperam retomada no alto escalão;"... sêniores e do C-Level voltou a crescer, especialmente para comandar projetos de expansão e transformação digital, de acordo com... — ... os bônus.
Entre os desafios, está justamente a questão da transformação digital - o que inclui a procura ativa por CDOs e CIOs...";23/12/2019 16h36
359;Que tipo de profissional vai ser mais procurado no ano que vem;"... executivos para liderar a frente de transformação digital ou os esforços de adequação à Lei Geral de Proteção de Dados (LGPD). Essas... — ... transformação digital. Se antes buscar esse profissional era diferencial, agora se tornou condição básica”, diz Basaglia.

A lista das...";23/12/2019 16h37
360;Em seis anos, Nadella gera US$ 1 trilhão na Microsoft;"...
Satya Nadella, CEO da Microsoft, conquistou uma posição única entre os barões da tecnologia que regem o atual cenário digital. O... — ... Microsoft: “Eu provavelmente faria o mesmo”. Ele também aplaude a transformação da empresa feita por Nadella: “Acho que ele fez...";20/12/2019 08h01
361;‘Começa a haver convergência entre fintechs e instituições’;"... personifica transformação cultural nos bancos
Apesar do frisson em torno das fintechs, o executivo vislumbra uma convergência entre... — ... era o próprio bancário pelo cliente. Essa tendência começa a ser desconstruída. O canal digital acaba sendo o grande balizador de...";16/12/2019 18h28
362;Executivos apontam 20 lições em inovação e empreendedorismo para 2020;... fazer seus próprios horários, tomar decisões estratégicas e trabalhar sem liderança. Em tempos de transformação digital, a... — ... agentes dessa transformação. Governo, academia e empresas --três forças que ainda seguem ensimesmadas, sem interações mais...;13/12/2019 22h57
363;O que você precisa saber e acompanhar nesta sexta;"... instalada na indústria. Os dados mensais abrangem 21 setores da indústria de transformação.
Leilão da ponte Salvador-Itaparica... — ... teleconferência com analistas, às 8h, para tratar da compra.
Lojas Americanas e B2W fecha contrato com Cielo e BB
A Ame Digital, empresa...";13/12/2019 11h47
364;Os planos do GPA para 2020;"... setembro, incluindo conversão).
Também haverá, além das novas conversões de Extra em Assaí, a conclusão da fase de transformação... — ... digital e com todas as conversões e reformas que temos feito, então não creio nisso”....";12/12/2019 08h01
365;Companhia cresce na esteira do governo eletrônico;"... de custo 40% inferior ao atual, por meio de processos de transformação digital. “O projeto parou no ano passado e, agora, está em... — ... uma plataforma digital de governo eletrônico.
Em busca de fornecedores de tecnologia para estabelecer essa rede, a empresa fechou...";10/12/2019 08h01
366;Aumenta a procura por analistas na área de gestão de pessoas;"... transformação digital das empresas. “O RH precisa acompanhar essas novas diretrizes.”
Segundo a Talenses, empresas dos setores de... — ... bens de consumo, serviços financeiros, tecnologia e digital são as que mais contratam esse tipo de profissional. “São empresas...";09/12/2019 15h55
367;Pagamento com tokens deve ser a próxima tendência;... últimos cinco anos foi muito intensa”, explica o coordenador do Comitê de Transformação Digital da Abecs, Percival Jatobá. Segundo... — ... coisas (IoT), com a chegada do 5G, deve impulsionar as tecnologias, tornando a economia cada vez mais digital, mudando os hábitos...;06/12/2019 08h01
368;Elétricas têm iniciativas inovadoras de digitalização;"O setor elétrico passa por uma transformação radical em seu modelo de negócio. A instalação de painéis fotovoltaicos no telhado... — ... outras serão desenvolvidas pela primeira vez no Brasil.
A iniciativa contempla a criação de uma réplica digital tridimensional da rede...";06/12/2019 08h01
369;“Vaca conectada” garante leite bom;... testando numa das fazendas da cooperativa dos produtores de leite do Espírito Santo”, diz André Silva, CTO de transformação digital...;06/12/2019 08h01
370;Implementação na indústria pode elevar produtividade em até 30%;... Catarina e São Paulo. De acordo com Daniel Moraes, gerente sênior de transformação digital da unidade de bauxita e alumina, o grupo...;06/12/2019 08h01
371;Curta;... parte da transformação digital do grupo, que já absorveu investimento de € 7 bilhões nos últimos cinco anos em inteligência...;05/12/2019 08h01
372;FT: Família Agnelli compra 43,7% do maior grupo de mídia da Itália;"...”.

“A experiência internacional da Exor vai contribuir para sua capacidade de impulsionar o grupo em sua transformação digital”, acrescentou.
... — ... empresarial” e vai usar sua experiência no setor de mídia “para acelerar a transformação estrutural e tecnológica necessária”.

“Estamos...";03/12/2019 17h02
373;BNDES vai terminar processo de reestruturação neste mês, diz Montezano;... facilitação”, disse o executivo, durante abertura de fórum sobre a contribuição do blockchain para a transformação digital dos governos...;03/12/2019 14h42
374;Mercado financeiro está mudando, diz Meirelles;A transformação digital do sistema financeiro no Brasil acontece de maneira tardia, comparado a outros setores, devido à cautela... — ... o impacto da transformação digital. No caso da “agência física, operacionalmente, a tendência é que deixe de ser necessário...;03/12/2019 14h31
375;Teto para cheque especial foi medida técnica, diz Campos;... frente é a transformação do setor financeiro provocada pela tecnologia. Se os bancos antes eram castelos fortificados, com... — ..., disse Campos. “O mundo está mudando. Essas vantagens estão mudando com o digital. Não tem crescimento sustentável sem inclusão...;03/12/2019 08h01
376;LG anuncia mudança no comando para acelerar transformação digital;"... de dezembro, substituindo Jo Seong-jin. A empresa busca acelerar seu crescimento por meio da transformação digital. Atualmente... — ... da empresa. 
A nova equipe de liderança se concentrará em acelerar a transformação digital da LG em todas as operações para se...";29/11/2019 16h01
377;‘Argentinos e brasileiros são parecidos’, diz criador do Mercado Livre;"... índice Nasdaq 100, a empresa hoje tem 9 mil funcionários na América Latina.
A megaplataforma digital, que vende de agulhas a livros... — ... para limpar a Coca derramada.
É com a chinesa Alibaba que o império digital latino-americano mais se assemelha. “Porque eles...";29/11/2019 14h45
378;Eficiência máxima;..., a estratégia da SAP é trazer cada vez mais facilidades para as pequenas e médias empresas entrarem na jornada de transformação... — ... digital, governança e visualização de suas operações. O principal componente dessa estratégia é do SAP Business One, sistema de...;29/11/2019 08h01
379;Evolução dos ecossistemas exige união de esforços;... pequenas e médias empresas, contabiliza 25 mil parceiros no Brasil. “A demanda da transformação digital é grande e não é possível... — ... inovação, pesquisa, educação e transformação digital. Para entender as interações, a equipe de Kenneth levantou os projetos de...;02/12/2019 15h25
380;Brasil precisa de esforço para não ficar fora do mapa da inovação;"... contribuir para ampliar a competitividade das cadeias produtivas. 
A transformação digital aumenta a pressão por inovação – sobretudo em... — ... metodologia deles na formação do ecossistema”, afirma Nicolás Simone, diretor de transformação digital e inovação da Petrobras.
O Centro...";02/12/2019 15h28
381;Segurança em foco;"... conflitos originados da coleta e uso de dados pessoais, intensificados com a evolução tecnológica da era de transformação digital. Embora... — ... envolvidos na utilização indevida de dados pessoais ficaram maiores com a expansão do mundo digital
Claudio Belli/Valor
Inspirada...";28/11/2019 08h02
382;‘Vishings’ e ‘smishings’ são as novas ameaças digitais;"... ano.
A transformação digital, que traz conveniência para o indivíduo, embute também o custo da utilização de seus dados em uma gama... — ..., timbre entonação são iguais aos do chefe, não há como não cair.
Para as empresas, são novos riscos da era de transformação digital...";28/11/2019 08h02
383;“O bom gestor digital sabe lidar com a ambiguidade”;... apontando que as companhias investiram US$ 1,2 trilhão em transformação digital em 2017, mas 84% dos executivos entrevistados... — ... digital ter sucesso, segundo um levantamento global realizado pela empresa de recursos humanos Korn Ferry. Para mapeá-las, foram...;28/11/2019 08h01
384;Nova arquitetura;... de espaços públicos, que estimula uma maior interação entre as pessoas e propõe a transformação dos pontos de encontro de uma... — ... transformação dos shoppings já consolidados e o desenho de uma nova arquitetura para os que abrirão as portas num futuro próximo...;27/11/2019 08h02
385;Tendência do setor é abrir novos canais de distribuição;"... administradoras pelos marketplaces. E a resposta é simples: a transformação digital baseia-se no uso de ferramentas tecnológicas para... —  Ruy Kameyama, CEO da BRMalls: “A estratégia é o primeiro passo de uma estruturação digital ainda maior”
Silvia Costanti/Valor
As...";27/11/2019 08h01
386;Autosserviço facilita a vida do cliente;... consumidores podem personalizar suas caixas de bombons por meio de interface interativa e robotizada, diz a diretora de transformação digital Carolina Sevciuc.... — ... autoatendimento, traz menu digital, tablets nas mesas, opção de pagamento pelo Mercado Pago e, no drive-thru, pagamento com o Sem...;27/11/2019 08h01
387;Magazine Luiza assina parceria com Linx para marketplace;"... transformação digital e fortalecendo uma relação fluída com seus consumidores”, comentou a empresa de tecnologia. 

Já a varejista... — ... varejistas analógicos disponibilizem o catálogo de todos os seus pontos físicos para milhões de clientes da nossa plataforma digital”.
...";27/11/2019 00h10
388;Métodos ágeis avançam nas empresas;"... transformação digital da empresa. Aplicativos, produtos digitais e melhorias nos canais de relacionamento, por exemplo, são... — ... melhores práticas de gestão de pessoas
Empresas dividem responsabilidade de aprendizado com funcionários 
O fator humano frente à transformação digital nas empresas ...";26/11/2019 08h01
389;Itaú promove mudanças na diretoria-geral de varejo;"... “transformação digital”.
Na aquisição, que será feita em etapas ao longo dos próximos anos, a companhia foi avaliada em R$ 575 milhões...";26/11/2019 08h01
390;Após se reestruturar, Gerdau investe em inovação e negócios;... negócios, desde 2014, e nos últimos anos investimentos forte na transformação digital das nossas operações. Já estamos colhendo os... — ..., o grupo montou a G2L - especializada em logística digital. O negócio está embasado em uma plataforma digital para contratar...;26/11/2019 08h01
391;Alliar pretende voltar às compras;"... administração da companhia de medicina diagnóstica.
“Há muita oportunidade de crescimento seja em aquisições, transformação... — ... digital ou exames de análises clínicas”, disse o novo presidente da companhia. A maior parte da receita da Alliar vem de exames de...";26/11/2019 08h01
392;Itaú promove mudanças na diretoria-geral de varejo;"... em “transformação digital”. 

Na aquisição, que será feita em etapas ao longo dos próximos anos, a companhia foi avaliada em R...";25/11/2019 23h58
393;Itaú Unibanco promove mudanças no comando do varejo;"... software, especializada em “transformação digital”. 

Na aquisição, que será feita em etapas ao longo dos próximos anos, a companhia...";25/11/2019 23h24
394;Debate do Valor aborda transformações trazidas pela Lei de Proteção de Dados;"... peso da segurança na transformação digital e como as empresas devem se preparar para os riscos jurídicos também serão abordados... — ...; coordenador professor de programas de Proteção de Dados e Direito Digital do Insper, coordenadora do MBA em Direito Digital pela...";25/11/2019 22h05
395;Na ‘nova’ ou na ‘velha’ economia, inovar é a receita para sobreviver, dizem líderes;... tradicionais em seus setores continuem existindo e também para que as que já nasceram na era da economia digital consigam... — ... cartões de plástico cada vez mais invisíveis, mas ainda há muito a fazer para aumentar o acesso à economia digital. Muitas pessoas no...;25/11/2019 08h01
396;CVC faz mudanças na diretoria para fortalecer área digital;"..., da Tecnisa e da Tivit.

“Vamos acelerar a nossa estratégia de digitalização das plataformas de turismo. Parte dessa transformação é... — ... a contratação de executivos com grande experiência no meio digital para comandar a área”, afirmou Fogaça. 

Ontem à noite, a...";22/11/2019 19h05
